RTSW web plot data - created 2021-03-18 15:12:47
More information is available from SWPC at http://www.swpc.noaa.gov/products/real-time-solar-wind

Start: 2021-03-18T13:15:00
End:   2021-03-18T13:15:00
Source: 0=ACE, 1=DSCOVR, 2=mixed ACE+DSCOVR

Resolution: highres
Phi mean is the average angle, taking into account the wrapping at 0/360 degrees

More data is available from the NCEI archive at https://www.ngdc.noaa.gov/dscovr

Timestamp           Source        Bt        Bx        By        Bz       Phi     Theta      Dens     Speed      Temp
2021-03-18 14:01:33      1      4.19      1.06      0.54      4.01     27.13     73.52    -99999    -99999    -99999 
2021-03-18 14:01:34      1      4.21      0.87      0.53      4.08     31.68     76.02    -99999    -99999    -99999 
2021-03-18 14:01:35      1      4.23      0.73      0.08      4.16      6.59     79.97    -99999    -99999    -99999 
2021-03-18 14:01:36      1      4.18      0.74     -0.12      4.11    350.89     79.61    -99999    -99999    -99999 
2021-03-18 14:01:37      1      4.19      0.72     -0.09      4.12    352.80     79.95    -99999    -99999    -99999 
2021-03-18 14:01:38      1      4.15      0.92     -0.25      4.04    344.49     76.73    -99999    -99999    -99999 
2021-03-18 14:01:39      1      4.10      1.05     -0.16      3.95    351.58     74.92    -99999    -99999    -99999 
2021-03-18 14:01:40      1      4.11      1.16     -0.17      3.93    351.41     73.44      4.98    327.10     20668 
2021-03-18 14:01:41      1      4.12      1.31     -0.10      3.91    355.52     71.47    -99999    -99999    -99999 
2021-03-18 14:01:42      1      4.11      1.43      0.04      3.85      1.45     69.61    -99999    -99999    -99999 
2021-03-18 14:01:43      1      4.16      1.59      0.12      3.84      4.34     67.44    -99999    -99999    -99999 
2021-03-18 14:01:44      1      4.19      1.62      0.05      3.86      1.60     67.20    -99999    -99999    -99999 
2021-03-18 14:01:45      1      4.20      1.57     -0.04      3.89    358.41     67.98    -99999    -99999    -99999 
2021-03-18 14:01:46      1      4.15      1.33      0.15      3.93      6.46     71.23    -99999    -99999    -99999 
2021-03-18 14:01:47      1      4.16      1.33      0.22      3.93      9.53     71.01    -99999    -99999    -99999 
2021-03-18 14:01:48      1      4.21      1.29      0.26      4.00     11.45     71.84    -99999    -99999    -99999 
2021-03-18 14:01:49      1      4.19      1.21      0.35      4.00     16.37     72.56    -99999    -99999    -99999 
2021-03-18 14:01:50      1      4.16      1.18      0.38      3.97     17.58     72.63    -99999    -99999    -99999 
2021-03-18 14:01:51      1      4.11      1.20      0.52      3.89     23.35     71.48    -99999    -99999    -99999 
2021-03-18 14:01:52      1      4.10      0.98      0.85      3.89     40.76     71.51    -99999    -99999    -99999 
2021-03-18 14:01:53      1      4.15      0.77      1.11      3.92     55.28     70.94    -99999    -99999    -99999 
2021-03-18 14:01:54      1      4.26      0.87      1.14      4.02     52.47     70.39    -99999    -99999    -99999 
2021-03-18 14:01:55      1      4.30      1.00      0.91      4.08     42.14     71.66    -99999    -99999    -99999 
2021-03-18 14:01:56      1      4.19      0.99      0.77      4.00     37.83     72.59    -99999    -99999    -99999 
2021-03-18 14:01:57      1      4.22      1.01      0.63      4.05     31.91     73.54    -99999    -99999    -99999 
2021-03-18 14:01:58      1      4.25      1.05      0.51      4.08     26.01     74.00    -99999    -99999    -99999 
2021-03-18 14:01:59      1      4.19      1.27      0.49      3.96     20.94     71.07    -99999    -99999    -99999 
2021-03-18 14:02:00      1      4.18      1.50      0.26      3.90      9.97     68.69      5.28    324.60     20620 
2021-03-18 14:02:01      1      4.09      1.38      0.46      3.81     18.44     69.09    -99999    -99999    -99999 
2021-03-18 14:02:02      1      4.16      1.47      0.55      3.85     20.61     67.87    -99999    -99999    -99999 
2021-03-18 14:02:03      1      4.09      1.51      0.42      3.78     15.52     67.48    -99999    -99999    -99999 
2021-03-18 14:02:04      1      4.12      1.26      0.67      3.86     28.03     69.71    -99999    -99999    -99999 
2021-03-18 14:02:05      1      4.12      1.10      0.35      3.95     17.80     73.68    -99999    -99999    -99999 
2021-03-18 14:02:06      1      4.07      1.27      0.45      3.84     19.53     70.70    -99999    -99999    -99999 
2021-03-18 14:02:07      1      4.10      1.47      0.72      3.75     26.07     66.46    -99999    -99999    -99999 
2021-03-18 14:02:08      1      4.12      1.66      0.69      3.71     22.53     64.18    -99999    -99999    -99999 
2021-03-18 14:02:09      1      4.14      1.74      0.59      3.71     18.73     63.60    -99999    -99999    -99999 
2021-03-18 14:02:10      1      4.10      1.76      0.40      3.68     12.86     63.91    -99999    -99999    -99999 
2021-03-18 14:02:11      1      4.04      1.75      0.34      3.63     11.07     63.90    -99999    -99999    -99999 
2021-03-18 14:02:12      1      4.09      1.43      0.45      3.80     17.52     68.45    -99999    -99999    -99999 
2021-03-18 14:02:13      1      4.09      1.44      0.63      3.77     23.62     67.33    -99999    -99999    -99999 
2021-03-18 14:02:14      1      4.08      1.46      0.65      3.75     23.89     66.90    -99999    -99999    -99999 
2021-03-18 14:02:15      1      4.09      1.42      0.45      3.81     17.54     68.69    -99999    -99999    -99999 
2021-03-18 14:02:16      1      4.09      1.39      0.61      3.80     23.68     68.21    -99999    -99999    -99999 
2021-03-18 14:02:17      1      4.15      1.42      0.88      3.79     31.65     66.27    -99999    -99999    -99999 
2021-03-18 14:02:18      1      4.14      1.41      0.65      3.83     24.84     67.88    -99999    -99999    -99999 
2021-03-18 14:02:19      1      4.11      1.36      0.58      3.83     23.24     68.88    -99999    -99999    -99999 
2021-03-18 14:02:20      1      4.13      1.47      0.61      3.81     22.56     67.40      5.05    325.90     21545 
2021-03-18 14:02:21      1      4.13      1.66      0.58      3.74     19.30     64.84    -99999    -99999    -99999 
2021-03-18 14:02:22      1      4.14      1.75      0.54      3.71     17.17     63.76    -99999    -99999    -99999 
2021-03-18 14:02:23      1      4.14      1.62      0.55      3.77     18.69     65.54    -99999    -99999    -99999 
2021-03-18 14:02:24      1      4.16      1.56      0.79      3.78     26.83     65.09    -99999    -99999    -99999 
2021-03-18 14:02:25      1      4.19      1.57      0.68      3.83     23.51     65.85    -99999    -99999    -99999 
2021-03-18 14:02:26      1      4.18      1.48      0.37      3.89     14.19     68.58    -99999    -99999    -99999 
2021-03-18 14:02:27      1      4.14      1.55      0.58      3.80     20.51     66.50    -99999    -99999    -99999 
2021-03-18 14:02:28      1      4.14      1.60      0.65      3.77     22.11     65.37    -99999    -99999    -99999 
2021-03-18 14:02:29      1      4.10      1.69      0.66      3.67     21.25     63.67    -99999    -99999    -99999 
2021-03-18 14:02:30      1      4.16      1.87      0.55      3.68     16.33     62.15    -99999    -99999    -99999 
2021-03-18 14:02:31      1      4.13      1.55      0.50      3.80     17.87     66.77    -99999    -99999    -99999 
2021-03-18 14:02:32      1      4.14      1.33      0.83      3.83     31.84     67.73    -99999    -99999    -99999 
2021-03-18 14:02:33      1      4.16      1.27      0.98      3.84     37.56     67.26    -99999    -99999    -99999 
2021-03-18 14:02:34      1      4.19      1.29      0.91      3.88     35.29     67.78    -99999    -99999    -99999 
2021-03-18 14:02:35      1      4.10      1.37      0.59      3.82     23.39     68.65    -99999    -99999    -99999 
2021-03-18 14:02:36      1      4.08      1.69      0.73      3.63     23.21     63.11    -99999    -99999    -99999 
2021-03-18 14:02:37      1      4.12      1.78      0.74      3.64     22.65     62.01    -99999    -99999    -99999 
2021-03-18 14:02:38      1      4.16      1.64      0.54      3.79     18.17     65.56    -99999    -99999    -99999 
2021-03-18 14:02:39      1      4.16      1.49      0.55      3.85     20.26     67.64    -99999    -99999    -99999 
2021-03-18 14:02:40      1      4.15      1.59      0.42      3.80     14.87     66.63      4.54    325.00     19993 
2021-03-18 14:02:41      1      4.15      1.64      0.43      3.78     14.68     65.84    -99999    -99999    -99999 
2021-03-18 14:02:42      1      4.20      1.68      0.49      3.82     16.43     65.45    -99999    -99999    -99999 
2021-03-18 14:02:43      1      4.23      1.66      0.08      3.88      2.71     66.87    -99999    -99999    -99999 
2021-03-18 14:02:44      1      4.25      1.68      0.11      3.90      3.89     66.61    -99999    -99999    -99999 
2021-03-18 14:02:45      1      4.33      1.78      0.12      3.95      3.85     65.69    -99999    -99999    -99999 
2021-03-18 14:02:46      1      4.30      1.75      0.19      3.93      6.17     65.87    -99999    -99999    -99999 
2021-03-18 14:02:47      1      4.32      1.72      0.23      3.95      7.57     66.34    -99999    -99999    -99999 
2021-03-18 14:02:48      1      4.29      1.74      0.22      3.91      7.19     65.80    -99999    -99999    -99999 
2021-03-18 14:02:49      1      4.29      1.66      0.29      3.95      9.79     66.93    -99999    -99999    -99999 
2021-03-18 14:02:50      1      4.24      1.63      0.29      3.90     10.22     66.96    -99999    -99999    -99999 
2021-03-18 14:02:51      1      4.23      1.62      0.18      3.90      6.49     67.30    -99999    -99999    -99999 
2021-03-18 14:02:52      1      4.22      1.60      0.18      3.91      6.50     67.61    -99999    -99999    -99999 
2021-03-18 14:02:53      1      4.22      1.59      0.23      3.90      8.28     67.62    -99999    -99999    -99999 
2021-03-18 14:02:54      1      4.25      1.63      0.18      3.92      6.31     67.35    -99999    -99999    -99999 
2021-03-18 14:02:55      1      4.31      1.67      0.14      3.97      4.85     67.17    -99999    -99999    -99999 
2021-03-18 14:02:56      1      4.34      1.73      0.14      3.98      4.63     66.43    -99999    -99999    -99999 
2021-03-18 14:02:57      1      4.32      1.71      0.21      3.96      7.14     66.49    -99999    -99999    -99999 
2021-03-18 14:02:58      1      4.27      1.70      0.20      3.91      6.68     66.41    -99999    -99999    -99999 
2021-03-18 14:02:59      1      4.29      1.74      0.17      3.92      5.65     65.89    -99999    -99999    -99999 
2021-03-18 14:03:00      1      4.30      1.71      0.22      3.93      7.49     66.34      4.87    324.10     23256 
2021-03-18 14:03:01      1      4.30      1.74      0.22      3.92      7.35     65.89    -99999    -99999    -99999 
2021-03-18 14:03:02      1      4.29      1.74      0.24      3.90      7.67     65.73    -99999    -99999    -99999 
2021-03-18 14:03:03      1      4.30      1.75      0.22      3.92      7.10     65.79    -99999    -99999    -99999 
2021-03-18 14:03:04      1      4.28      1.73      0.32      3.90     10.39     65.72    -99999    -99999    -99999 
2021-03-18 14:03:05      1      4.27      1.67      0.28      3.93      9.53     66.61    -99999    -99999    -99999 
2021-03-18 14:03:06      1      4.32      1.72      0.23      3.95      7.57     66.34    -99999    -99999    -99999 
2021-03-18 14:03:07      1      4.30      1.69      0.19      3.96      6.43     66.77    -99999    -99999    -99999 
2021-03-18 14:03:08      1      4.26      1.62      0.25      3.93      8.66     67.39    -99999    -99999    -99999 
2021-03-18 14:03:09      1      4.32      1.62      0.32      3.99     11.20     67.49    -99999    -99999    -99999 
2021-03-18 14:03:10      1      4.37      1.63      0.35      4.04     11.97     67.61    -99999    -99999    -99999 
2021-03-18 14:03:11      1      4.33      1.64      0.27      4.00      9.33     67.50    -99999    -99999    -99999 
2021-03-18 14:03:12      1      4.35      1.62      0.41      4.01     14.14     67.35    -99999    -99999    -99999 
2021-03-18 14:03:13      1      4.32      1.57      0.28      4.01      9.95     68.29    -99999    -99999    -99999 
2021-03-18 14:03:14      1      4.30      1.60      0.17      3.99      5.91     68.01    -99999    -99999    -99999 
2021-03-18 14:03:15      1      4.31      1.55      0.14      4.02      5.17     68.76    -99999    -99999    -99999 
2021-03-18 14:03:16      1      4.33      1.60      0.12      4.02      4.18     68.23    -99999    -99999    -99999 
2021-03-18 14:03:17      1      4.35      1.60      0.15      4.04      5.45     68.25    -99999    -99999    -99999 
2021-03-18 14:03:18      1      4.29      1.61      0.11      3.97      3.81     67.84    -99999    -99999    -99999 
2021-03-18 14:03:19      1      4.32      1.60      0.14      4.02      4.90     68.27    -99999    -99999    -99999 
2021-03-18 14:03:20      1      4.31      1.63     -0.04      3.98    358.75     67.73      4.86    324.70     21344 
2021-03-18 14:03:21      1      4.31      1.70     -0.02      3.97    359.43     66.87    -99999    -99999    -99999 
2021-03-18 14:03:22      1      4.35      1.74      0.02      3.98      0.82     66.45    -99999    -99999    -99999 
2021-03-18 14:03:23      1      4.35      1.71     -0.01      3.99    359.51     66.76    -99999    -99999    -99999 
2021-03-18 14:03:24      1      4.30      1.72      0.04      3.94      1.23     66.45    -99999    -99999    -99999 
2021-03-18 14:03:25      1      4.30      1.66     -0.14      3.96    355.06     67.24    -99999    -99999    -99999 
2021-03-18 14:03:26      1      4.14      1.43      0.56      3.84     21.33     68.26    -99999    -99999    -99999 
2021-03-18 14:03:27      1      4.14      1.39      1.07      3.75     37.62     65.00    -99999    -99999    -99999 
2021-03-18 14:03:28      1      4.15      1.34      1.08      3.77     38.81     65.54    -99999    -99999    -99999 
2021-03-18 14:03:29      1      4.22      1.36      0.85      3.91     32.08     67.76    -99999    -99999    -99999 
2021-03-18 14:03:30      1      4.17      1.46      0.84      3.81     30.02     66.19    -99999    -99999    -99999 
2021-03-18 14:03:31      1      4.18      1.47      0.66      3.86     24.33     67.31    -99999    -99999    -99999 
2021-03-18 14:03:32      1      4.15      1.50      0.55      3.83     20.27     67.38    -99999    -99999    -99999 
2021-03-18 14:03:33      1      4.17      1.54      0.62      3.83     22.05     66.57    -99999    -99999    -99999 
2021-03-18 14:03:34      1      4.17      1.51      0.59      3.84     21.41     67.14    -99999    -99999    -99999 
2021-03-18 14:03:35      1      4.18      1.54      0.57      3.84     20.27     66.80    -99999    -99999    -99999 
2021-03-18 14:03:36      1      4.15      1.54      0.56      3.82     20.11     66.78    -99999    -99999    -99999 
2021-03-18 14:03:37      1      4.21      1.53      0.65      3.86     22.89     66.68    -99999    -99999    -99999 
2021-03-18 14:03:38      1      4.14      1.49      0.55      3.82     20.26     67.47    -99999    -99999    -99999 
2021-03-18 14:03:39      1      4.15      1.59      0.61      3.79     21.07     65.82    -99999    -99999    -99999 
2021-03-18 14:03:40      1      4.16      1.67      0.64      3.76     20.83     64.58      5.07    323.40     24621 
2021-03-18 14:03:41      1      4.15      1.65      0.47      3.78     15.85     65.62    -99999    -99999    -99999 
2021-03-18 14:03:42      1      4.14      1.60      0.32      3.79     11.26     66.68    -99999    -99999    -99999 
2021-03-18 14:03:43      1      4.19      1.74      0.30      3.80      9.68     65.01    -99999    -99999    -99999 
2021-03-18 14:03:44      1      4.23      1.77      0.39      3.82     12.30     64.56    -99999    -99999    -99999 
2021-03-18 14:03:45      1      4.25      1.74      0.49      3.84     15.62     64.75    -99999    -99999    -99999 
2021-03-18 14:03:46      1      4.21      1.71      0.58      3.80     18.82     64.56    -99999    -99999    -99999 
2021-03-18 14:03:47      1      4.17      1.69      0.65      3.76     21.09     64.24    -99999    -99999    -99999 
2021-03-18 14:03:48      1      4.22      1.69      0.42      3.85     13.81     65.64    -99999    -99999    -99999 
2021-03-18 14:03:49      1      4.20      1.65      0.39      3.84     13.46     66.17    -99999    -99999    -99999 
2021-03-18 14:03:50      1      4.21      1.77      0.49      3.78     15.59     64.10    -99999    -99999    -99999 
2021-03-18 14:03:51      1      4.18      1.75      0.43      3.76     13.70     64.48    -99999    -99999    -99999 
2021-03-18 14:03:52      1      4.21      1.73      0.31      3.83     10.11     65.40    -99999    -99999    -99999 
2021-03-18 14:03:53      1      4.24      1.76      0.22      3.85      7.18     65.27    -99999    -99999    -99999 
2021-03-18 14:03:54      1      4.24      1.70      0.16      3.88      5.29     66.18    -99999    -99999    -99999 
2021-03-18 14:03:55      1      4.22      1.68      0.24      3.86      8.12     66.30    -99999    -99999    -99999 
2021-03-18 14:03:56      1      4.20      1.70      0.19      3.83      6.24     65.87    -99999    -99999    -99999 
2021-03-18 14:03:57      1      4.19      1.65      0.26      3.84      8.81     66.50    -99999    -99999    -99999 
2021-03-18 14:03:58      1      4.20      1.61      0.31      3.87     10.83     66.99    -99999    -99999    -99999 
2021-03-18 14:03:59      1      4.19      1.60      0.19      3.87      6.85     67.40    -99999    -99999    -99999 
2021-03-18 14:04:00      1      4.28      1.66      0.26      3.94      8.74     66.87      4.44    324.50     19989 
2021-03-18 14:04:01      1      4.27      1.63      0.32      3.93     11.19     67.05    -99999    -99999    -99999 
2021-03-18 14:04:02      1      4.34      1.68      0.28      3.99      9.46     66.90    -99999    -99999    -99999 
2021-03-18 14:04:03      1      4.32      1.66      0.04      3.99      1.22     67.38    -99999    -99999    -99999 
2021-03-18 14:04:04      1      4.33      1.83     -0.12      3.92    356.18     64.94    -99999    -99999    -99999 
2021-03-18 14:04:05      1      4.32      1.80     -0.25      3.92    352.10     65.16    -99999    -99999    -99999 
2021-03-18 14:04:06      1      4.33      1.82     -0.21      3.93    353.48     64.96    -99999    -99999    -99999 
2021-03-18 14:04:07      1      4.29      1.84      0.18      3.88      5.68     64.57    -99999    -99999    -99999 
2021-03-18 14:04:08      1      4.30      1.85      0.25      3.87      7.77     64.25    -99999    -99999    -99999 
2021-03-18 14:04:09      1      4.30      1.84      0.13      3.88      3.94     64.55    -99999    -99999    -99999 
2021-03-18 14:04:10      1      4.31      1.86      0.23      3.88      6.99     64.18    -99999    -99999    -99999 
2021-03-18 14:04:11      1      4.36      1.89      0.17      3.92      5.24     64.17    -99999    -99999    -99999 
2021-03-18 14:04:12      1      4.34      1.81      0.05      3.94      1.49     65.28    -99999    -99999    -99999 
2021-03-18 14:04:13      1      4.27      1.75      0.02      3.90      0.51     65.77    -99999    -99999    -99999 
2021-03-18 14:04:14      1      4.30      1.79     -0.02      3.92    359.37     65.49    -99999    -99999    -99999 
2021-03-18 14:04:15      1      4.34      1.78      0.03      3.95      1.02     65.68    -99999    -99999    -99999 
2021-03-18 14:04:16      1      4.33      1.82      0.18      3.92      5.68     65.03    -99999    -99999    -99999 
2021-03-18 14:04:17      1      4.35      1.88      0.27      3.92      8.13     64.17    -99999    -99999    -99999 
2021-03-18 14:04:18      1      4.32      1.87      0.13      3.89      4.10     64.32    -99999    -99999    -99999 
2021-03-18 14:04:19      1      4.33      1.82      0.02      3.93      0.60     65.15    -99999    -99999    -99999 
2021-03-18 14:04:20      1      4.30      1.85     -0.04      3.88    358.74     64.43      4.50    325.40     20739 
2021-03-18 14:04:21      1      4.35      1.93     -0.03      3.89    359.11     63.59    -99999    -99999    -99999 
2021-03-18 14:04:22      1      4.35      2.01      0.07      3.85      1.94     62.43    -99999    -99999    -99999 
2021-03-18 14:04:23      1      4.32      2.07      0.08      3.79      2.26     61.31    -99999    -99999    -99999 
2021-03-18 14:04:24      1      4.32      2.06      0.15      3.80      4.17     61.41    -99999    -99999    -99999 
2021-03-18 14:04:25      1      4.35      2.09      0.14      3.82      3.84     61.25    -99999    -99999    -99999 
2021-03-18 14:04:26      1      4.33      2.17      0.12      3.75      3.23     59.92    -99999    -99999    -99999 
2021-03-18 14:04:27      1      4.36      2.19      0.23      3.76      5.93     59.64    -99999    -99999    -99999 
2021-03-18 14:04:28      1      4.32      2.19      0.23      3.72      5.92     59.39    -99999    -99999    -99999 
2021-03-18 14:04:29      1      4.32      2.18      0.36      3.71      9.33     59.20    -99999    -99999    -99999 
2021-03-18 14:04:30      1      4.35      2.11      0.46      3.77     12.33     60.16    -99999    -99999    -99999 
2021-03-18 14:04:31      1      4.33      2.04      0.40      3.80     11.02     61.34    -99999    -99999    -99999 
2021-03-18 14:04:32      1      4.29      2.05      0.41      3.75     11.45     60.91    -99999    -99999    -99999 
2021-03-18 14:04:33      1      4.31      2.01      0.48      3.79     13.32     61.46    -99999    -99999    -99999 
2021-03-18 14:04:34      1      4.26      1.89      0.50      3.79     14.85     62.64    -99999    -99999    -99999 
2021-03-18 14:04:35      1      4.31      1.92      0.63      3.80     18.14     61.98    -99999    -99999    -99999 
2021-03-18 14:04:36      1      4.35      1.94      0.57      3.84     16.39     62.20    -99999    -99999    -99999 
2021-03-18 14:04:37      1      4.29      2.04      0.58      3.73     15.88     60.33    -99999    -99999    -99999 
2021-03-18 14:04:38      1      4.33      2.19      0.49      3.70     12.73     58.77    -99999    -99999    -99999 
2021-03-18 14:04:39      1      4.31      2.20      0.46      3.68     11.73     58.56    -99999    -99999    -99999 
2021-03-18 14:04:40      1      4.29      2.10      0.58      3.70     15.52     59.53      4.53    326.40     21608 
2021-03-18 14:04:41      1      4.29      1.97      0.61      3.76     17.21     61.24    -99999    -99999    -99999 
2021-03-18 14:04:42      1      4.24      2.02      0.60      3.68     16.40     60.20    -99999    -99999    -99999 
2021-03-18 14:04:43      1      4.16      2.10      0.64      3.53     16.88     58.14    -99999    -99999    -99999 
2021-03-18 14:04:44      1      4.15      2.07      0.66      3.53     17.63     58.48    -99999    -99999    -99999 
2021-03-18 14:04:45      1      4.19      2.23      0.55      3.50     13.76     56.75    -99999    -99999    -99999 
2021-03-18 14:04:46      1      4.23      2.21      0.51      3.58     13.10     57.64    -99999    -99999    -99999 
2021-03-18 14:04:47      1      4.15      2.19      0.47      3.49     12.22     57.34    -99999    -99999    -99999 
2021-03-18 14:04:48      1      4.13      2.20      0.42      3.47     10.72     57.10    -99999    -99999    -99999 
2021-03-18 14:04:49      1      4.21      2.18      0.48      3.57     12.34     57.96    -99999    -99999    -99999 
2021-03-18 14:04:50      1      4.16      2.06      0.55      3.57     14.85     59.10    -99999    -99999    -99999 
2021-03-18 14:04:51      1      4.17      2.05      0.53      3.59     14.52     59.44    -99999    -99999    -99999 
2021-03-18 14:04:52      1      4.18      2.04      0.48      3.62     13.38     59.97    -99999    -99999    -99999 
2021-03-18 14:04:53      1      4.29      2.03      0.54      3.74     15.00     60.68    -99999    -99999    -99999 
2021-03-18 14:04:54      1      4.32      1.93      0.69      3.80     19.57     61.66    -99999    -99999    -99999 
2021-03-18 14:04:55      1      4.32      1.97      0.59      3.79     16.70     61.54    -99999    -99999    -99999 
2021-03-18 14:04:56      1      4.33      2.03      0.59      3.78     16.22     60.74    -99999    -99999    -99999 
2021-03-18 14:04:57      1      4.32      1.96      0.73      3.77     20.56     61.00    -99999    -99999    -99999 
2021-03-18 14:04:58      1      4.34      1.91      0.82      3.81     23.16     61.37    -99999    -99999    -99999 
2021-03-18 14:04:59      1      4.29      1.88      0.77      3.77     22.35     61.66    -99999    -99999    -99999 
2021-03-18 14:05:00      1      4.28      1.93      0.88      3.72     24.37     60.29      4.43    323.40     20898 
2021-03-18 14:05:01      1      4.25      1.91      0.82      3.71     23.26     60.76    -99999    -99999    -99999 
2021-03-18 14:05:02      1      4.35      2.16      0.39      3.75     10.17     59.67    -99999    -99999    -99999 
2021-03-18 14:05:03      1      4.28      2.23     -0.20      3.64    354.85     58.42    -99999    -99999    -99999 
2021-03-18 14:05:04      1      4.21      2.26     -0.28      3.54    352.85     57.26    -99999    -99999    -99999 
2021-03-18 14:05:05      1      4.27      2.33     -0.27      3.57    353.48     56.71    -99999    -99999    -99999 
2021-03-18 14:05:06      1      4.22      2.28     -0.40      3.54    350.12     56.81    -99999    -99999    -99999 
2021-03-18 14:05:07      1      4.24      2.28     -0.45      3.54    348.85     56.75    -99999    -99999    -99999 
2021-03-18 14:05:08      1      4.28      2.26     -0.51      3.60    347.18     57.20    -99999    -99999    -99999 
2021-03-18 14:05:09      1      4.24      2.24     -0.52      3.56    346.96     57.15    -99999    -99999    -99999 
2021-03-18 14:05:10      1      4.25      2.30     -0.39      3.55    350.46     56.70    -99999    -99999    -99999 
2021-03-18 14:05:11      1      4.29      2.20      0.10      3.68      2.72     59.12    -99999    -99999    -99999 
2021-03-18 14:05:12      1      4.32      2.23      0.04      3.70      0.95     58.91    -99999    -99999    -99999 
2021-03-18 14:05:13      1      4.27      2.20      0.14      3.65      3.53     58.94    -99999    -99999    -99999 
2021-03-18 14:05:14      1      4.29      2.20      0.06      3.68      1.57     59.08    -99999    -99999    -99999 
2021-03-18 14:05:15      1      4.29      2.25      0.02      3.65      0.40     58.39    -99999    -99999    -99999 
2021-03-18 14:05:16      1      4.19      2.15      0.22      3.59      5.85     58.89    -99999    -99999    -99999 
2021-03-18 14:05:17      1      4.21      2.03      0.25      3.68      6.90     61.01    -99999    -99999    -99999 
2021-03-18 14:05:18      1      4.20      2.11      0.21      3.61      5.54     59.56    -99999    -99999    -99999 
2021-03-18 14:05:19      1      4.18      2.12      0.40      3.58     10.80     58.95    -99999    -99999    -99999 
2021-03-18 14:05:20      1      4.20      2.19      0.37      3.56      9.57     58.09      4.77    324.30     23077 
2021-03-18 14:05:21      1      4.16      2.06      0.44      3.59     12.01     59.53    -99999    -99999    -99999 
2021-03-18 14:05:22      1      4.19      2.00      0.43      3.65     12.20     60.78    -99999    -99999    -99999 
2021-03-18 14:05:23      1      4.18      2.08      0.41      3.61     11.24     59.56    -99999    -99999    -99999 
2021-03-18 14:05:24      1      4.19      2.05      0.50      3.62     13.81     59.69    -99999    -99999    -99999 
2021-03-18 14:05:25      1      4.17      2.06      0.31      3.61      8.55     60.05    -99999    -99999    -99999 
2021-03-18 14:05:26      1      4.02      1.97      0.49      3.47     13.94     59.69    -99999    -99999    -99999 
2021-03-18 14:05:27      1      4.06      1.84      0.74      3.54     21.83     60.76    -99999    -99999    -99999 
2021-03-18 14:05:28      1      4.14      1.74      0.91      3.65     27.55     61.77    -99999    -99999    -99999 
2021-03-18 14:05:29      1      4.17      1.71      0.88      3.70     27.13     62.57    -99999    -99999    -99999 
2021-03-18 14:05:30      1      4.19      1.72      0.87      3.71     26.94     62.54    -99999    -99999    -99999 
2021-03-18 14:05:31      1      4.11      1.63      1.04      3.64     32.61     61.98    -99999    -99999    -99999 
2021-03-18 14:05:32      1      4.13      1.77      1.03      3.59     30.09     60.28    -99999    -99999    -99999 
2021-03-18 14:05:33      1      4.13      1.76      0.99      3.60     29.35     60.72    -99999    -99999    -99999 
2021-03-18 14:05:34      1      4.14      1.75      0.96      3.62     28.81     61.14    -99999    -99999    -99999 
2021-03-18 14:05:35      1      4.14      1.78      0.94      3.61     27.83     60.82    -99999    -99999    -99999 
2021-03-18 14:05:36      1      4.10      1.74      0.83      3.62     25.38     61.93    -99999    -99999    -99999 
2021-03-18 14:05:37      1      4.08      1.75      0.80      3.59     24.43     61.79    -99999    -99999    -99999 
2021-03-18 14:05:38      1      4.09      1.78      0.68      3.62     20.74     62.18    -99999    -99999    -99999 
2021-03-18 14:05:39      1      4.06      1.76      0.73      3.58     22.55     61.92    -99999    -99999    -99999 
2021-03-18 14:05:40      1      4.04      1.72      0.96      3.53     29.22     60.78      4.69    323.80     23587 
2021-03-18 14:05:41      1      4.11      1.67      1.02      3.61     31.41     61.49    -99999    -99999    -99999 
2021-03-18 14:05:42      1      4.14      1.73      0.83      3.67     25.52     62.33    -99999    -99999    -99999 
2021-03-18 14:05:43      1      4.15      1.78      0.76      3.68     23.27     62.24    -99999    -99999    -99999 
2021-03-18 14:05:44      1      4.13      1.85      0.38      3.67     11.62     62.77    -99999    -99999    -99999 
2021-03-18 14:05:45      1      4.13      1.89      0.09      3.66      2.86     62.66    -99999    -99999    -99999 
2021-03-18 14:05:46      1      4.08      1.98      0.03      3.57      0.75     60.95    -99999    -99999    -99999 
2021-03-18 14:05:47      1      4.07      1.99      0.15      3.55      4.22     60.67    -99999    -99999    -99999 
2021-03-18 14:05:48      1      4.08      1.99      0.30      3.55      8.49     60.49    -99999    -99999    -99999 
2021-03-18 14:05:49      1      4.14      1.99      0.37      3.61     10.58     60.77    -99999    -99999    -99999 
2021-03-18 14:05:50      1      4.07      1.93      0.47      3.55     13.69     60.76    -99999    -99999    -99999 
2021-03-18 14:05:51      1      4.11      1.99      0.48      3.56     13.45     60.02    -99999    -99999    -99999 
2021-03-18 14:05:52      1      4.10      2.05      0.40      3.53     10.99     59.38    -99999    -99999    -99999 
2021-03-18 14:05:53      1      4.07      2.04      0.37      3.50     10.23     59.34    -99999    -99999    -99999 
2021-03-18 14:05:54      1      4.09      2.00      0.43      3.54     12.00     59.96    -99999    -99999    -99999 
2021-03-18 14:05:55      1      4.10      1.99      0.36      3.57     10.34     60.43    -99999    -99999    -99999 
2021-03-18 14:05:56      1      4.07      1.93      0.46      3.56     13.49     60.88    -99999    -99999    -99999 
